time_period,geographic_level,country_name,region_name,la_name,school_type,attendance_perc,authorised_absence_perc,unauthorised_absence_perc,pa_perc
202526,Local authority,England,North West,Liverpool,Primary,94.5044305588451,3.05022500184243,2.44534443931251,
202526,Local authority,England,North West,Lancashire,Primary,94.927993525299,3.80975719416276,1.26224928053822,
202526,Local authority,England,North West,Salford,Primary,94.4343550040222,3.60154741050173,1.96409758547611,
202526,Local authority,England,North West,Halton,Primary,94.4916100025989,3.88401689429917,1.62437310310197,
202526,Local authority,England,North West,Oldham,Primary,94.7361970155271,3.39522312879619,1.86857985567672,
202526,Local authority,England,East Midlands,Leicestershire,Primary,95.3658864548435,3.64331985262492,0.990793692531598,
202526,Local authority,England,Yorkshire and The Humber,North Yorkshire,Primary,95.1053748150621,3.78347305824899,1.11115212668892,
202526,Local authority,England,West Midlands,Birmingham,Primary,94.4531881943598,3.77027479000689,1.77653701563335,
202526,Local authority,England,East Midlands,Nottinghamshire,Primary,95.1472135781381,3.54249475831539,1.31029166354649,
202526,Local authority,England,London,Barking and Dagenham,Primary,94.8088842723314,3.59433138755188,1.59678434011675,
202526,Local authority,England,London,Westminster,Primary,94.2375870614704,4.01686002783357,1.74555291069602,
202526,Local authority,England,London,Bromley,Primary,95.3325973998462,3.55494467809132,1.1124579220625,
202526,Local authority,England,London,Enfield,Primary,94.7516872094457,3.64794243102445,1.60037035952989,
202526,Local authority,England,Yorkshire and The Humber,Calderdale,Primary,94.8674975878613,3.8895570916877,1.24294532045097,
202526,Local authority,England,North East,Middlesbrough,Primary,94.7101618035503,3.32737636269223,1.96246183375748,
202526,Local authority,England,West Midlands,Solihull,Primary,94.9960188859489,3.7575985475586,1.2463825664925,
202526,Local authority,England,South West,"Bristol, City of",Primary,94.4230100043497,3.96470037139894,1.61228962425135,
202526,Local authority,England,Yorkshire and The Humber,York,Primary,94.9059321874287,3.78172185291231,1.31234595965901,
202526,Local authority,England,South West,Plymouth,Primary,94.9083310213672,3.85667613325674,1.23499284537609,
202526,Local authority,England,North West,St. Helens,Primary,95.0404676761953,3.50020423804552,1.45932808575915,
202526,Local authority,England,South East,Isle of Wight,Primary,94.025512938159,4.63775841323212,1.33672864860891,
202526,Local authority,England,London,Haringey,Primary,94.7650985592458,3.55404631561698,1.68085512513719,
202526,Local authority,England,London,Merton,Primary,95.3880836251578,3.4334993533054,1.17841702153675,
202526,Local authority,England,North West,Blackpool,Primary,94.3944126012879,3.1735889906108,2.43199840810127,
202526,Local authority,England,East Midlands,Rutland,Primary,95.5787030862386,3.75287862217362,0.668418291587755,
202526,Local authority,England,South West,Dorset,Primary,94.6300780258835,4.06339235198651,1.30652962212997,
202526,Local authority,England,North West,Bolton,Primary,94.8443016244531,3.68744233277397,1.46825604277295,
202526,Local authority,England,South East,Medway,Primary,94.4874449644811,4.0310595394827,1.48149549603622,
202526,Local authority,England,South West,South Gloucestershire,Primary,95.1481194506523,3.63597883697753,1.21590171237014,
202526,Local authority,England,West Midlands,Staffordshire,Primary,95.3048719222374,3.73132443935574,0.963803638406854,
202526,Local authority,England,South West,North Somerset,Primary,95.0429903607389,3.84561619517059,1.1113934440905,
202526,Local authority,England,Yorkshire and The Humber,Kirklees,Primary,95.0047303067924,3.69519423988523,1.30007545332237,
202526,Local authority,England,Yorkshire and The Humber,North Lincolnshire,Primary,94.7921319261236,3.62899152312494,1.57887655075142,
202526,Local authority,England,London,Islington,Primary,94.1402291748447,3.91021350669992,1.9495573184554,
202526,Local authority,England,North East,Newcastle upon Tyne,Primary,94.7012339317139,3.49272356862774,1.80604249965837,
202526,Local authority,England,North East,Northumberland,Primary,94.6937812894413,3.74849264116238,1.55772606939632,
202526,Local authority,England,London,Ealing,Primary,95.1333384736166,3.48350487842043,1.38315664796295,
202526,Local authority,England,North East,South Tyneside,Primary,94.5443343107449,4.31740092464336,1.1382647646117,
202526,Local authority,England,North East,Gateshead,Primary,94.9965201838796,3.75244902230223,1.25103079381815,
202526,Local authority,England,East of England,Thurrock,Primary,95.0818876614791,3.32653962365291,1.59157271486794,
202526,Local authority,England,East Midlands,Leicester,Primary,94.769148822693,3.32636823168002,1.90448294562699,
202526,Local authority,England,London,Lambeth,Primary,94.5751560498269,3.49152969716793,1.93331425300515,
202526,Local authority,England,South East,Windsor and Maidenhead,Primary,95.4300358871396,3.58927857589712,0.980685536963302,
202526,Local authority,England,South East,Brighton and Hove,Primary,94.4755517239218,4.32002412477577,1.20442415130246,
202526,Local authority,England,East of England,Bedford,Primary,95.2747293660507,3.69475585133945,1.03051478260988,
202526,Local authority,England,London,Harrow,Primary,95.428723163723,3.57372713362534,0.997549702651684,
202526,Local authority,England,South West,Bath and North East Somerset,Primary,95.4020578316196,3.65174789277888,0.946194275601503,
202526,Local authority,England,West Midlands,Worcestershire,Primary,95.0202239283001,3.80288560458688,1.17689046711307,
202526,Local authority,England,North East,County Durham,Primary,94.6095994865296,4.03090322525101,1.35949728821942,
202526,Local authority,England,Yorkshire and The Humber,East Riding of Yorkshire,Primary,95.2034667059169,3.58382372656355,1.21270956751958,
202526,Local authority,England,West Midlands,Telford and Wrekin,Primary,94.9436194296327,3.75727727803333,1.29910329233398,
202526,Local authority,England,East Midlands,Lincolnshire,Primary,95.1214957125537,3.76349856891243,1.11500571853392,
202526,Local authority,England,South East,East Sussex,Primary,94.2545745931301,4.30468932488761,1.4407360819823,
202526,Local authority,England,London,Camden,Primary,94.4809327610051,4.21463983040709,1.30442740858779,
202526,Local authority,England,London,Hillingdon,Primary,94.302541220612,4.02795945062132,1.66949932876665,
202526,Local authority,England,East of England,Luton,Primary,95.1192827830214,3.58203739297571,1.29867982400286,
202526,Local authority,England,South East,West Sussex,Primary,94.8782782013786,4.0507220608905,1.07099973773093,
202526,Local authority,England,North West,Blackburn with Darwen,Primary,95.1620266869189,3.34803942527395,1.48993388780711,
202526,Local authority,England,Yorkshire and The Humber,Doncaster,Primary,94.9214252691622,3.44242826291212,1.63614646792572,
202526,Local authority,England,London,City of London,Primary,c,c,c,
202526,Local authority,England,East Midlands,Nottingham,Primary,94.2087404082471,3.32038722547187,2.47087236628103,
202526,Local authority,England,London,Hammersmith and Fulham,Primary,94.9845189738746,3.68884862023862,1.32663240588677,
202526,Local authority,England,West Midlands,Dudley,Primary,94.7297015501225,3.66458221998215,1.6057162298953,
202526,Local authority,England,South West,Torbay,Primary,94.4860767775525,4.24378215395631,1.27014106849121,
202526,Local authority,England,South East,Kent,Primary,94.5754232838824,3.9410500772884,1.48352663882915,
202526,Local authority,England,North West,Trafford,Primary,95.8814359458944,3.14953291650388,0.969031137601747,
202526,Local authority,England,East of England,Suffolk,Primary,94.9387571183199,3.878292380769,1.18295050091115,
202526,Local authority,England,East of England,Cambridgeshire,Primary,94.9568780227591,4.10028469333779,0.942837283903111,
202526,Local authority,England,London,Waltham Forest,Primary,95.0559822931589,3.19427276241364,1.74974494442749,
202526,Local authority,England,South East,Surrey,Primary,95.288589577597,3.74353831943274,0.967872102970295,
202526,Local authority,England,South East,Reading,Primary,94.7563311647927,3.58751598576682,1.65615284944053,
202526,Regional,England,Yorkshire and The Humber,,Primary,94.7335410838785,3.63825021394543,1.62820870217606,
202526,Regional,England,North East,,Primary,94.7242684091381,3.76040107377678,1.51533051708517,
202526,Regional,England,South West,,Primary,94.9230959323233,3.92904430293146,1.14785976474519,
202526,Regional,England,East Midlands,,Primary,94.9871536214137,3.67125409530058,1.34159228328568,
202526,Regional,England,London,,Primary,94.8726581853773,3.61275904828475,1.51458276633798,
202526,Regional,England,South East,,Primary,94.9687751778187,3.87072520242661,1.16049961975468,
202526,Regional,England,West Midlands,,Primary,94.8094462120655,3.72795001402666,1.46260377390789,
202526,Regional,England,North West,,Primary,94.8988874645637,3.58089864382067,1.52021389161565,
202526,Regional,England,East of England,,Primary,94.9195779560934,3.89672942701437,1.18369261689228,
202526,National,England,,,Primary,94.8846482545229,3.73782426138047,1.37752748409659,
202526,Local authority,England,North West,Halton,Secondary,90.1749142668725,4.99714574541255,4.82793998771495,
202526,Local authority,England,London,Croydon,Secondary,92.2883228634866,4.2920712133835,3.41960592312987,
202526,Local authority,England,North East,Newcastle upon Tyne,Secondary,90.7563643162771,4.09323955641038,5.15039612731255,
202526,Local authority,England,West Midlands,Wolverhampton,Secondary,92.6219095010131,3.62693327486306,3.75115722412386,
202526,Local authority,England,London,Newham,Secondary,93.1455802321753,3.5231361146306,3.33128365319412,
202526,Local authority,England,London,Hounslow,Secondary,93.3376967743154,4.01592608958891,2.64637713609565,
202526,Local authority,England,South West,Devon,Secondary,90.4067884324938,6.52940518546028,3.06380638204589,
202526,Local authority,England,West Midlands,Solihull,Secondary,91.9015868863629,5.34674546853755,2.75166764509957,
202526,Local authority,England,East of England,Cambridgeshire,Secondary,92.0092627227209,5.96264506389873,2.02809221338039,
